timestamp,product_id,buyer_offer,seller_response,status,round
1766918113.9066312,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,1
1766918114.5164218,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 3.5 star rating.,pitch,2
1766918114.824827,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,2
1766918135.2965875,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 4.7 star rating.,pitch,1
1766918135.4464035,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,1
1766918136.2866018,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 4.7 star rating.,pitch,2
1766918136.4287045,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,2
1766918165.284512,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 4.8 star rating.,pitch,1
1766918165.438486,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,1
1766918200.4802806,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 3.8 star rating.,pitch,1
1766918200.6066737,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,1
1766918201.4541569,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 3.8 star rating.,pitch,2
1766918201.6396608,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,2
1766918222.1874015,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 3.9 star rating.,pitch,1
1766918222.336925,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,1
1766918223.1202514,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 3.9 star rating.,pitch,2
1766918223.2756264,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,2
1766918381.8999712,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 3.9 star rating.,pitch,1
1766918382.0616374,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,1
1766918382.859723,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 3.9 star rating.,pitch,2
1766918382.9911504,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,2
1766918501.0017123,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 4.4 star rating.,pitch,1
1766918501.1431966,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,1
1766918501.9751558,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,This for Samsung Galaxy Watch 7/4/5/6 Strap 40mm 44mm/5 Pro 45mm ... (Price ~₹1470 - verify) (Price varies - check link) is a top pick at ₹1470.0 on amazon with a 4.4 star rating.,pitch,2
1766918502.1086993,https://www.amazon.in/Samsung-Galaxy-Classic-Silicone-Replacement/dp/B0D4TNYND7,0,,response,2
1766918707.068324,https://www.amazon.in/Samsung-Galaxy-Classic-Adjustable-Replacement/dp/B0BRTMZTRC,0,This 20mm Nylon Watch Band for Samsung Galaxy Watch 4 40mm ... is a top pick at ₹267.0 on amazon with a 4.3 star rating.,pitch,1
1766918707.370968,https://www.amazon.in/Samsung-Galaxy-Classic-Adjustable-Replacement/dp/B0BRTMZTRC,0,,response,1
1766918708.0149353,https://www.amazon.in/Samsung-Galaxy-Classic-Adjustable-Replacement/dp/B0BRTMZTRC,0,This 20mm Nylon Watch Band for Samsung Galaxy Watch 4 40mm ... is a top pick at ₹267.0 on amazon with a 4.3 star rating.,pitch,2
1766918708.3201342,https://www.amazon.in/Samsung-Galaxy-Classic-Adjustable-Replacement/dp/B0BRTMZTRC,0,,response,2
1766918924.1729755,https://www.amazon.in/Samsung-Galaxy-Classic-Adjustable-Replacement/dp/B0BRTMZTRC,0,This 20mm Nylon Watch Band for Samsung Galaxy Watch 4 40mm ... is a top pick at ₹267.0 on amazon with a 4.3 star rating.,pitch,1
1766918924.3161693,https://www.amazon.in/Samsung-Galaxy-Classic-Adjustable-Replacement/dp/B0BRTMZTRC,0,,response,1
1766918925.1165116,https://www.amazon.in/Samsung-Galaxy-Classic-Adjustable-Replacement/dp/B0BRTMZTRC,0,This 20mm Nylon Watch Band for Samsung Galaxy Watch 4 40mm ... is a top pick at ₹267.0 on amazon with a 4.3 star rating.,pitch,2
1766918925.2800546,https://www.amazon.in/Samsung-Galaxy-Classic-Adjustable-Replacement/dp/B0BRTMZTRC,0,,response,2
1766919071.4460645,https://www.amazon.in/Samsung-Hybrid-Leather-SHR89-SHR89LWEGUJ/dp/B0D53NPQJW,0,This Samsung Electronics Hybrid Leather Silicone Watch Band Strap ... is a top pick at ₹468.0 on amazon with a 4.1 star rating.,pitch,1
1766919071.673022,https://www.amazon.in/Samsung-Hybrid-Leather-SHR89-SHR89LWEGUJ/dp/B0D53NPQJW,0,,response,1
1766919072.4087858,https://www.amazon.in/Samsung-Hybrid-Leather-SHR89-SHR89LWEGUJ/dp/B0D53NPQJW,0,This Samsung Electronics Hybrid Leather Silicone Watch Band Strap ... is a top pick at ₹468.0 on amazon with a 4.1 star rating.,pitch,2
1766919072.595085,https://www.amazon.in/Samsung-Hybrid-Leather-SHR89-SHR89LWEGUJ/dp/B0D53NPQJW,0,,response,2
1766922460.1538348,https://www.amazon.in/Like-Star-20MM-Adjustable-Compatible/dp/B0CW1R77RH/ref=sr_1_1,0,This 20MM Adjustable Soft Silicone Strap with Folding Magnetic Lock Compatible With Samsung Galaxy Watch  is a top pick at ₹230.0 on amazon with a 4.2 star rating.,pitch,1
1766922460.314549,https://www.amazon.in/Like-Star-20MM-Adjustable-Compatible/dp/B0CW1R77RH/ref=sr_1_1,0,,response,1
1766923189.252683,https://www.amazon.in/sspa/click,0,"Stop playing; start dominating with the HP Omen, featuring an AMD Ryzen 9, 8GB RTX 5070, and a blistering 165Hz 2K display engineered to obliterate the competition.",pitch,1
1766923189.3997517,https://www.amazon.in/sspa/click,0,,response,1
1766923190.869169,https://www.amazon.in/sspa/click,0,"Dominate every game and crush your competition with the HP Omen, packing a beastly Ryzen 9 and RTX 5070, all for an unbeatable price that makes other rigs weep!",pitch,2
1766923191.0341651,https://www.amazon.in/sspa/click,0,,response,2
1766923198.6712735,https://www.amazon.in/HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_3,0,"For just ₹99,990, the HP Victus delivers an incredible gaming core with an AMD Ryzen 9 and RTX 4060, offering a solid 16GB RAM that's perfectly poised for future upgrades as your demands grow.",pitch,3
1766923198.8273408,https://www.amazon.in/HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_3,0,,response,3
1766923209.1515388,https://www.amazon.in/HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_3,0,"""Finding the perfect balance, the HP Victus lets you compromise on budget, not on power, offering a formidable Ryzen 9 and RTX 4060 gaming setup for an incredible ₹99,990.""",pitch,4
1766923209.3190813,https://www.amazon.in/HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_3,0,,response,4
1766923219.214371,https://www.amazon.in/ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_6,0,"Secure the powerful ASUS TUF Gaming A15 with its Ryzen 7 processor and RTX 3050 GPU for an unbeatable final price of ₹64,990 and elevate your gaming experience today.",pitch,5
1766923219.3590071,https://www.amazon.in/ASUS-15-6-inch-GeForce-Graphite-FA506NCR-HN054W/dp/B0D5DFR78J/ref=sr_1_6,0,,response,5
1766923748.323189,https://www.amazon.in/Spigen-Rugged-Compatible-Galaxy-Classic/dp/B09993R3YT/ref=sr_1_5,0,Stop babying your premium watch; this Spigen Rugged Armor Pro is the ultimate upgrade it *demands* for unyielding protection and undeniable style.,pitch,1
1766923748.4878757,https://www.amazon.in/Spigen-Rugged-Compatible-Galaxy-Classic/dp/B09993R3YT/ref=sr_1_5,0,,response,1
1766923749.7952213,https://www.amazon.in/Spigen-Rugged-Compatible-Galaxy-Classic/dp/B09993R3YT/ref=sr_1_5,0,"Stop babying your Samsung Galaxy Watch 4 Classic – this Spigen Rugged Armor Pro in Charcoal Gray is the ultimate defense you need, and it's just ₹1614 on Amazon, rated 4.2/5, so grab it before it's gone!",pitch,2
1766923749.9417937,https://www.amazon.in/Spigen-Rugged-Compatible-Galaxy-Classic/dp/B09993R3YT/ref=sr_1_5,0,,response,2
1766923755.553191,https://www.amazon.in/VEMIGON-Compatible-Samsung-Silicone-Replacement/dp/B0CYQ5RLLZ/ref=sr_1_2,0,"While it might seem like just an accessory, the VEMIGON Rugged No Gap Strap is the essential upgrade for your Galaxy Watch, offering robust protection and a seamless, integrated look for just ₹468.",pitch,3
1766923755.7065156,https://www.amazon.in/VEMIGON-Compatible-Samsung-Silicone-Replacement/dp/B0CYQ5RLLZ/ref=sr_1_2,0,,response,3
1766923760.7867365,https://www.amazon.in/VEMIGON-Compatible-Samsung-Silicone-Replacement/dp/B0CYQ5RLLZ/ref=sr_1_2,0,"While it might prioritize unwavering protection over delicate aesthetics, the VEMIGON Rugged No Gap Strap ensures your Samsung Galaxy Watch always looks perfectly integrated and ready for anything.",pitch,4
1766923760.9414313,https://www.amazon.in/VEMIGON-Compatible-Samsung-Silicone-Replacement/dp/B0CYQ5RLLZ/ref=sr_1_2,0,,response,4
1766923766.712757,https://www.amazon.in/Like-Star-20MM-Adjustable-Compatible/dp/B0CW1R77RH/ref=sr_1_1,0,"This is your definitive chance to secure the highly-rated (4.2/5!) adjustable soft silicone strap with a folding magnetic lock, offering unparalleled comfort and secure style for your Samsung Galaxy Watch, at a final offer of just ₹230 on Amazon.",pitch,5
1766923766.8586996,https://www.amazon.in/Like-Star-20MM-Adjustable-Compatible/dp/B0CW1R77RH/ref=sr_1_1,0,,response,5
1766924456.020266,https://www.amazon.in/Lenovo-i7-13650HX-Refresh-Windows-83DV018LIN/dp/B0FMR1MLTC/ref=sr_1_4,0,**Aura:** Forget compromise; the Lenovo LOQ with its i7-13650HX and RTX 4060 is your non-negotiable path to ultimate gaming dominance for ₹104913.0.,pitch,1
1766924456.1730692,https://www.amazon.in/Lenovo-i7-13650HX-Refresh-Windows-83DV018LIN/dp/B0FMR1MLTC/ref=sr_1_4,0,,response,1
1766924457.5698733,https://www.amazon.in/Lenovo-i7-13650HX-Refresh-Windows-83DV018LIN/dp/B0FMR1MLTC/ref=sr_1_4,0,"Unleash peak gaming performance with the Lenovo LOQ, featuring a powerful i7-13650HX and RTX 4060, all for an unbelievable ₹104,913 on Amazon – don't miss out!",pitch,2
1766924457.7204447,https://www.amazon.in/Lenovo-i7-13650HX-Refresh-Windows-83DV018LIN/dp/B0FMR1MLTC/ref=sr_1_4,0,,response,2
1766924468.5308418,https://www.amazon.in/ASUS-7445HS-4050-6GB-Windows-FA607NUG-RL189WS/dp/B0FM38SKN8/ref=sr_1_5,0,"Caught between saving money and demanding serious gaming power, the ASUS TUF A16 offers the optimal compromise, delivering robust performance and future-ready specs at a price that leaves no doubt you've made the smartest choice.",pitch,3
1766924468.6714408,https://www.amazon.in/ASUS-7445HS-4050-6GB-Windows-FA607NUG-RL189WS/dp/B0FM38SKN8/ref=sr_1_5,0,,response,3
1766924469.984841,https://www.amazon.in/ASUS-7445HS-4050-6GB-Windows-FA607NUG-RL189WS/dp/B0FM38SKN8/ref=sr_1_5,0,"For just ₹89990, the ASUS TUF A16 (2025) offers a powerful AMD Ryzen 7 7445HS processor and an RTX 4050 GPU for a stellar gaming experience, making it a strong contender for your next upgrade.",pitch,4
1766924470.1252682,https://www.amazon.in/ASUS-7445HS-4050-6GB-Windows-FA607NUG-RL189WS/dp/B0FM38SKN8/ref=sr_1_5,0,,response,4
1766924475.928743,https://www.amazon.in/sspa/click,0,"Seize the final chance to power your productivity with the highly-rated Lenovo V15 Ryzen 7, complete with MS Office, at the unbeatable price of just ₹46999.",pitch,5
1766924476.0782592,https://www.amazon.in/sspa/click,0,,response,5
1766924711.6075957,https://www.amazon.in/HP-Gaming-i7-13700HX-NVIDIA%C2%AE-GeForce/dp/B0CCY1TL5P/ref=sr_1_2,0,"Aura here, and if you're not playing on the HP OMEN 13th Gen Intel Core i7-13700HX, you're not just losing, you're *choosing* to lose; grab your unfair advantage now.",pitch,1
1766924711.77181,https://www.amazon.in/HP-Gaming-i7-13700HX-NVIDIA%C2%AE-GeForce/dp/B0CCY1TL5P/ref=sr_1_2,0,,response,1
1766924713.0441751,https://www.amazon.in/HP-Gaming-i7-13700HX-NVIDIA%C2%AE-GeForce/dp/B0CCY1TL5P/ref=sr_1_2,0,"Unleash ultimate gaming dominance with the HP OMEN's 13th Gen Intel Core i7-13700HX and a stunning 16.1"" FHD display, all yours for ₹153,999.0 – before your rivals do.",pitch,2
1766924713.1942174,https://www.amazon.in/HP-Gaming-i7-13700HX-NVIDIA%C2%AE-GeForce/dp/B0CCY1TL5P/ref=sr_1_2,0,,response,2
1766924725.3776867,https://www.amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_3,0,"While it's a significant investment, the Lenovo LOQ perfectly compromises by offering serious 144Hz gaming power and a top-tier i7 processor without the prohibitive cost of an ultra-flagship model.",pitch,3
1766924725.528506,https://www.amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_3,0,,response,3
1766924732.5442936,https://www.amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_3,0,"While the ₹130,500 price is a serious consideration, the Lenovo LOQ's blazing i7-14700HX processor and smooth 144Hz display deliver uncompromising gaming power that justifies every rupee.",pitch,4
1766924732.7110555,https://www.amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_3,0,,response,4
1766924740.093841,https://www.amazon.in/HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_1,0,"For just ₹99990, unlock unparalleled gaming and creative potential with the highly-rated HP Victus, boasting a Ryzen 9 and RTX 4060, offering truly unmatched value on Amazon.",pitch,5
1766924740.2433405,https://www.amazon.in/HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_1,0,,response,5
1766924960.6908407,https://www.amazon.in/HP-Gaming-i7-13700HX-NVIDIA%C2%AE-GeForce/dp/B0CCY1TL5P/ref=sr_1_2,0,"**Aura:** Your opponents aren't ready for the raw power of the HP OMEN 13th Gen Intel Core i7-13700HX, designed to absolutely decimate the competition—grab your unfair advantage now for ₹153999.",pitch,1
1766924960.8345325,https://www.amazon.in/HP-Gaming-i7-13700HX-NVIDIA%C2%AE-GeForce/dp/B0CCY1TL5P/ref=sr_1_2,0,,response,1
1766924966.429234,https://www.amazon.in/HP-Gaming-i7-13700HX-NVIDIA%C2%AE-GeForce/dp/B0CCY1TL5P/ref=sr_1_2,0,"Your current setup is a bottleneck; unleash the raw, unyielding power of the HP OMEN 13th Gen i7-13700HX and obliterate the competition.",pitch,2
1766924966.578644,https://www.amazon.in/HP-Gaming-i7-13700HX-NVIDIA%C2%AE-GeForce/dp/B0CCY1TL5P/ref=sr_1_2,0,,response,2
1766924974.8921251,https://www.amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_3,0,"The Lenovo LOQ offers a brilliant compromise, delivering formidable i7-14700HX power and a smooth 144Hz display for exceptional gameplay, proving you don't need the absolute top-tier price tag for a truly immersive experience.",pitch,3
1766924975.0419927,https://www.amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_3,0,,response,3
1766924984.1812336,https://www.amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_3,0,"While a significant investment, this Lenovo LOQ's i7-14700HX processor, vibrant 144Hz display, and ample 1TB SSD mean you're making absolutely no compromises on a truly elite gaming experience.",pitch,4
1766924984.3323073,https://www.amazon.in/Lenovo-i7-14700HX-300Nits-Graphics-83DV00BEIN/dp/B0CX8SF49C/ref=sr_1_3,0,,response,4
1766924985.5516677,https://www.amazon.in/HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_1,0,"**Aura's Final Offer:** Unleash your gaming potential and conquer any task with the blazing-fast HP Victus, boasting an AMD Ryzen 9, RTX 4060, and a stunning 144Hz display, all for an unbeatable ₹99,990 on Amazon!",pitch,5
1766924985.693045,https://www.amazon.in/HP-9-8945HS-Upgrade-300nits-fb3025AX/dp/B0DTJ3PX6T/ref=sr_1_1,0,,response,5
